epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
87,186.103,0.95737,1.85583,1.07195,0.18706,0.15138,0.07157,0.02051,2.26671,8.57849,2.18728,0.000766226,0.000766226,0.000766226
88,188.174,0.95718,1.74342,1.02784,0.21221,0.14505,0.08168,0.02348,2.24444,8.47382,2.09743,0.000756725,0.000756725,0.000756725
89,190.249,0.95081,2.00453,1.11489,0.21434,0.15111,0.09201,0.02425,2.28925,8.54908,2.1677,0.000747192,0.000747192,0.000747192
90,192.322,0.99828,1.86116,1.0947,0.22368,0.15079,0.10127,0.02358,2.30885,8.29184,2.20881,0.000737631,0.000737631,0.000737631
91,194.404,0.92028,1.781,1.08831,0.20414,0.15315,0.09809,0.02729,2.2658,7.92673,2.14807,0.000728044,0.000728044,0.000728044
92,196.491,0.93404,2.00188,1.01234,0.20664,0.13388,0.12478,0.03744,2.25701,7.81296,2.13925,0.000718433,0.000718433,0.000718433
93,198.708,0.88665,1.766,1.05011,0.19811,0.12782,0.11502,0.03284,2.31292,8.33274,2.18115,0.0007088,0.0007088,0.0007088
94,200.768,0.87577,1.75694,1.0337,0.18425,0.13808,0.09992,0.02708,2.34192,8.66071,2.18301,0.000699148,0.000699148,0.000699148
95,202.853,0.90004,1.8895,1.06828,0.2297,0.14808,0.11325,0.03136,2.22875,8.35324,2.05451,0.00068948,0.00068948,0.00068948
96,204.954,0.96255,1.96366,1.09299,0.25987,0.1796,0.13448,0.03558,2.17058,8.32406,1.99066,0.000679797,0.000679797,0.000679797
97,207.053,0.98122,2.08963,1.11831,0.27156,0.18307,0.15433,0.04516,2.15492,8.1261,1.93647,0.000670102,0.000670102,0.000670102
98,209.267,0.95663,1.91998,1.08776,0.51365,0.14128,0.13712,0.0403,2.15669,7.99661,1.94096,0.000660397,0.000660397,0.000660397
